us,Red,IR,Ratio,ambient,Vel,Accel,Notes
95255586,83,122,0.6803,892,-0.0046,-0.001
95309583,83,122,0.6803,893,0,0.0005
95363583,86,124,0.6935,891,0.0015,0.0002
95417586,88,124,0.7097,889,0.0018,0
95473475,85,121,0.7025,890,-0.0007,-0.0003
95529586,86,126,0.6825,891,-0.0022,-0.0002
95583587,88,124,0.7097,889,0.003,0.0006
95637582,85,123,0.6911,890,-0.0021,-0.0006
95691583,85,120,0.7083,893,0.0019,0.0004
95746586,88,127,0.6929,891,-0.0017,-0.0004
95802389,93,131,0.7099,884,0.0016,0.0003
95856582,85,125,0.68,892,-0.0033,-0.0005
95912583,90,128,0.7031,892,0.0026,0.0007
95967583,87,124,0.7016,890,-0.0002,-0.0003
96022585,85,122,0.6967,891,-0.0005,0
96076583,84,124,0.6774,892,-0.0021,-0.0002
96132586,87,124,0.7016,890,0.0027,0.0005
96188582,85,120,0.7083,890,0.0007,-0.0002
96242608,82,121,0.6777,893,-0.0034,-0.0005
96296586,85,119,0.7143,892,0.0041,0.0009
96350586,87,123,0.7073,889,-0.0008,-0.0005
96406388,85,121,0.7025,889,-0.0004,0
96460583,83,122,0.6803,893,-0.0025,-0.0002
96514583,85,124,0.6855,890,0.0006,0.0003
96569583,86,122,0.7049,889,0.0022,0.0002
96623585,87,124,0.7016,890,-0.0004,-0.0003
96677587,84,125,0.672,892,-0.0033,-0.0003
96734583,87,123,0.7073,889,0.0039,0.0008
96788586,85,123,0.6911,890,-0.0018,-0.0006
96842552,84,124,0.6774,892,-0.0015,0
96896586,87,124,0.7016,891,0.0027,0.0005
96951583,86,122,0.7049,889,0.0004,-0.0003
97007384,84,121,0.6942,891,-0.001,-0.0001
97062587,83,121,0.686,892,-0.0009,0
97116586,84,118,0.7119,890,0.0029,0.0004
97170611,85,124,0.6855,889,-0.0029,-0.0006
97224586,82,118,0.6949,892,0.001,0.0004
97282583,82,120,0.6833,891,-0.0013,-0.0003
97338586,83,118,0.7034,890,0.0022,0.0004
97393583,83,120,0.6917,893,-0.0013,-0.0004
97447586,83,122,0.6803,891,-0.0013,0
97501696,87,123,0.7073,888,0.003,0.0005
97555583,83,120,0.6917,891,-0.0017,-0.0005
97613103,80,118,0.678,896,-0.0011,0.0001
97666586,86,123,0.6992,890,0.0024,0.0004
97722583,86,121,0.7107,889,0.0013,-0.0001
97776586,82,120,0.6833,893,-0.003,-0.0005
97830586,83,117,0.7094,891,0.0029,0.0007
97885586,82,116,0.7069,889,-0.0003,-0.0004
97941586,80,115,0.6957,892,-0.0012,-0.0001
97995586,81,117,0.6923,892,-0.0004,0.0001
98049586,82,118,0.6949,889,0.0003,0.0001
98103586,83,117,0.7094,889,0.0016,0.0001
98157586,77,115,0.6696,893,-0.0044,-0.0007
98211586,81,118,0.6864,892,0.0019,0.0007
98267612,83,118,0.7034,889,0.0019,0
98321583,83,119,0.6975,889,-0.0007,-0.0003
98375685,82,119,0.6891,892,-0.0009,0
98429620,85,123,0.6911,890,0.0002,0.0001
98483586,84,120,0.7,890,0.001,0.0001
98539586,84,119,0.7059,890,0.0006,0
98593586,83,121,0.686,892,-0.0022,-0.0003
98648583,86,122,0.7049,890,0.0021,0.0005
98702586,85,120,0.7083,889,0.0004,-0.0002
98756586,83,120,0.6917,890,-0.0019,-0.0002
98810586,82,119,0.6891,892,-0.0003,0.0002
98866586,91,118,0.7712,889,0.0091,0.001
98921586,82,118,0.6949,889,-0.0085,-0.002
98975586,80,118,0.678,892,-0.0019,0.0007
99029612,85,120,0.7083,891,0.0034,0.0006
99083583,84,120,0.7,888,-0.0009,-0.0005
99141139,73,108,0.6759,899,-0.0019,-0.0001
99194586,83,119,0.6975,892,0.0024,0.0005
99250666,84,119,0.7059,890,0.0009,-0.0002
99304586,81,118,0.6864,890,-0.0022,-0.0003
99358586,83,119,0.6975,892,0.0012,0.0004
99412586,83,121,0.686,891,-0.0013,-0.0003
99468586,87,120,0.725,888,0.0043,0.0006
99523586,33,74,0.4459,938,-0.0331,-0.0044
99577586,83,119,0.6975,893,0.0279,0.0068
99631586,83,118,0.7034,891,0.0007,-0.003
99685586,86,115,0.7478,889,0.0049,0.0005
99741388,79,116,0.681,892,-0.0062,-0.001
99795584,79,116,0.681,892,-0.0062,-0.001
99849612,84,118,0.7119,890,0.0056,0.0009
99903640,83,118,0.7034,888,-0.0009,-0.0007
99957586,78,114,0.6842,893,-0.0021,-0.0001
100011587,81,117,0.6923,892,0.0009,0.0003
100068586,84,117,0.7179,888,0.0028,0.0002
100122586,83,118,0.7034,890,-0.0016,-0.0005
100176585,83,118,0.7034,892,0,0.0002
100230586,84,120,0.7,891,-0.0004,0
100284585,85,119,0.7143,889,0.0016,0.0002
100338586,83,120,0.6917,890,-0.0025,-0.0005
100394583,86,96,0.8958,892,0.0227,0.0028
100449583,89,122,0.7295,889,-0.0185,-0.0046
100503585,85,116,0.7328,888,0.0004,0.0021
100557583,82,118,0.6949,890,-0.0042,-0.0005
100611583,80,117,0.6838,893,-0.0012,0.0003
100667413,87,121,0.719,887,0.0033,0.0004
100721585,82,117,0.7009,889,-0.002,-0.0006
100775584,82,117,0.7009,892,0,0.0002
100830581,80,118,0.678,891,-0.0025,-0.0003
100884582,84,117,0.7179,889,0.0045,0.0008
100938585,81,115,0.7043,890,-0.0015,-0.0007
100994584,79,120,0.6583,893,-0.0051,-0.0004
101048584,82,117,0.7009,891,0.0047,0.0011
101103585,82,116,0.7069,889,0.0007,-0.0005
101158584,80,117,0.6838,892,-0.0026,-0.0004
101214581,86,118,0.7288,890,0.005,0.0008
101268585,83,118,0.7034,889,-0.0028,-0.0009
101324611,81,113,0.7168,892,0.0015,0.0005
101378605,80,115,0.6957,892,-0.0023,-0.0004
101433584,80,117,0.6838,889,-0.0013,0.0001
101487584,81,115,0.7043,889,0.0023,0.0004
101542582,75,111,0.6757,894,-0.0029,-0.0005
101598584,80,119,0.6723,891,-0.0004,0.0003
101653582,81,115,0.7043,889,0.0036,0.0004
101707585,77,113,0.6814,893,-0.0025,-0.0007
101761584,81,117,0.6923,892,0.0012,0.0004
101816581,83,118,0.7034,889,0.0012,0
101871585,78,115,0.6783,890,-0.0028,-0.0004
101927584,84,118,0.7119,891,0.0037,0.0007
101981585,83,121,0.686,890,-0.0029,-0.0007
102035584,85,119,0.7143,889,0.0031,0.0007
102089582,82,118,0.6949,891,-0.0022,-0.0006
102143611,84,115,0.7304,892,0.0039,0.0007
102200585,85,121,0.7025,889,-0.003,-0.0008
102256581,82,117,0.7009,890,-0.0002,0.0003
102310584,82,120,0.6833,892,-0.0019,-0.0002
102364584,84,121,0.6942,890,0.0012,0.0004
102418585,85,121,0.7025,888,0.0009,0
102472584,83,120,0.6917,890,-0.0012,-0.0002
102529582,88,123,0.7154,891,0.0026,0.0004
102583585,87,124,0.7016,889,-0.0015,-0.0005
102637584,88,127,0.6929,887,-0.001,0.0001
102691584,85,124,0.6855,891,-0.0008,0
102745584,84,122,0.6885,893,0.0003,0.0001
102801413,91,130,0.7,885,0.0011,0.0001
102855582,86,121,0.7107,889,0.0012,0
102909698,82,119,0.6891,893,-0.0023,-0.0004
102963584,88,122,0.7213,890,0.0036,0.0007
103017585,85,120,0.7083,889,-0.0014,-0.0006
103071584,82,119,0.6891,890,-0.0022,-0.0001
103127584,82,121,0.6777,892,-0.0013,0.0001
103182581,85,121,0.7025,890,0.0028,0.0004
103236585,85,120,0.7083,888,0.0007,-0.0002
103290584,82,118,0.6949,890,-0.0015,-0.0002
103345584,80,118,0.678,895,-0.0019,0
103399584,83,119,0.6975,890,0.0022,0.0005
103455585,83,119,0.6975,889,0,-0.0002
103509584,82,118,0.6949,892,-0.0003,0
103564131,95,130,0.7308,881,0.0038,0.0004
103617582,84,120,0.7,889,-0.0034,-0.0008
103671611,82,116,0.7069,889,0.0008,0.0005
103728585,81,118,0.6864,891,-0.0022,-0.0003
103784582,87,119,0.7311,888,0.0048,0.0008
103838585,83,116,0.7155,889,-0.0017,-0.0007
103892584,81,117,0.6923,891,-0.0026,-0.0001
103946584,83,119,0.6975,891,0.0006,0.0004
104000585,82,118,0.6949,889,-0.0003,-0.0001
104057582,76,117,0.6496,891,-0.005,-0.0005
104111584,82,119,0.6891,892,0.0044,0.001
104165585,84,120,0.7,890,0.0012,-0.0004
104219584,85,119,0.7143,889,0.0016,0
104273585,83,119,0.6975,891,-0.0019,-0.0004
104329413,80,117,0.6838,896,-0.0013,0.0001
104383582,86,122,0.7049,889,0.0024,0.0004
104437674,84,118,0.7119,889,0.0008,-0.0002
104491584,82,115,0.713,891,0.0001,-0.0001
104545584,82,117,0.7009,892,-0.0014,-0.0002
104599584,83,116,0.7155,889,0.0017,0.0003
104655585,81,111,0.7297,890,0.0016,0
104710582,79,116,0.681,892,-0.0054,-0.0008
104764584,82,117,0.7009,891,0.0022,0.0008
104818585,82,117,0.7009,889,0,-0.0002
104872499,81,116,0.6983,891,-0.0003,0
104926584,81,117,0.6923,892,-0.0007,0
104983582,86,120,0.7167,889,0.0027,0.0004
105037585,84,118,0.7119,889,-0.0005,-0.0004
105091584,81,118,0.6864,891,-0.0028,-0.0003
105146582,84,120,0.7,891,0.0015,0.0005
105201359,87,122,0.7131,887,0.0013,0
105257584,82,114,0.7193,891,0.0007,-0.0001
105312584,83,119,0.6975,892,-0.0024,-0.0003
105366584,83,117,0.7094,890,0.0013,0.0004
105420585,86,114,0.7544,888,0.005,0.0004
